Id,SalePrice
2059,214367.56757988338
2060,126397.74771828284
2061,290633.6401664872
2062,219407.14898237665
2063,176049.89190502427
2064,183520.48183634374
2065,126397.74771828284
2066,150456.48254081284
2067,126397.74771828284
2068,126397.74771828284
2069,227471.24603982424
2070,176049.89190502427
2071,247828.54934334467
2072,183520.48183634374
2073,183520.48183634374
2074,126397.74771828284
2075,135581.88817723154
2076,295516.7980011335
2077,126397.74771828284
2078,214367.56757988338
2079,416693.9282727542
2080,161428.9311408476
2081,176049.89190502427
2082,141440.198743112
2083,263415.89387624897
2084,183520.48183634374
2085,114988.52646434307
2086,135581.88817723154
2087,161428.9311408476
2088,78666.6271405996
2089,126397.74771828284
2090,288689.2970070115
2091,176049.89190502427
2092,114988.52646434307
2093,227471.24603982424
2094,126397.74771828284
2095,227471.24603982424
2096,212198.8958037642
2097,126397.74771828284
2098,161428.9311408476
2099,212198.8958037642
2100,176049.89190502427
2101,176049.89190502427
2102,212198.8958037642
2103,290633.6401664872
2104,126397.74771828284
2105,183520.48183634374
2106,336204.78685226984
2107,126397.74771828284
2108,150456.48254081284
2109,176049.89190502427
2110,183520.48183634374
2111,150456.48254081284
2112,176049.89190502427
2113,122000.0
2114,141440.198743112
2115,78666.6271405996
2116,126397.74771828284
2117,161428.9311408476
2118,176049.89190502427
2119,126397.74771828284
2120,290540.67112291214
2121,126397.74771828284
2122,141440.198743112
2123,219407.14898237665
2124,150456.48254081284
2125,334608.6340314331
2126,126397.74771828284
2127,126397.74771828284
2128,161428.9311408476
2129,157769.75738021333
2130,150456.48254081284
2131,290540.67112291214
2132,126397.74771828284
2133,161428.9311408476
2134,157769.75738021333
2135,157769.75738021333
2136,126397.74771828284
2137,176049.89190502427
2138,126397.74771828284
2139,247828.54934334467
2140,176049.89190502427
2141,141440.198743112
2142,212198.8958037642
2143,212198.8958037642
2144,135581.88817723154
2145,268644.21835361223
2146,227471.24603982424
2147,126397.74771828284
2148,126397.74771828284
2149,211842.56831315576
2150,135581.88817723154
2151,126397.74771828284
2152,295516.7980011335
2153,150456.48254081284
2154,150456.48254081284
2155,161428.9311408476
2156,141440.198743112
2157,334608.6340314331
2158,212198.8958037642
2159,126397.74771828284
2160,141440.198743112
2161,263415.89387624897
2162,183520.48183634374
2163,126397.74771828284
2164,247828.54934334467
2165,141440.198743112
2166,176049.89190502427
2167,295516.7980011335
2168,219407.14898237665
2169,491012.0440617987
2170,227471.24603982424
2171,382631.9736122712
2172,176049.89190502427
2173,141440.198743112
2174,114988.52646434307
2175,126397.74771828284
2176,416693.9282727542
2177,227471.24603982424
2178,227471.24603982424
2179,126397.74771828284
2180,166852.15190327086
2181,214367.56757988338
2182,141440.198743112
2183,176049.89190502427
2184,61293.39251724656
2185,126397.74771828284
2186,126397.74771828284
2187,183520.48183634374
2188,126397.74771828284
2189,290540.67112291214
2190,92592.37382378832
2191,126397.74771828284
2192,126397.74771828284
2193,126397.74771828284
2194,416693.9282727542
2195,227471.24603982424
2196,214367.56757988338
2197,183520.48183634374
2198,150456.48254081284
2199,183520.48183634374
2200,135581.88817723154
2201,126397.74771828284
2202,126397.74771828284
2203,150456.48254081284
2204,272925.68506465986
2205,214367.56757988338
2206,150456.48254081284
2207,166852.15190327086
2208,227471.24603982424
2209,219407.14898237665
2210,114988.52646434307
2211,248058.9332423638
2212,176049.89190502427
2213,219407.14898237665
2214,141440.198743112
2215,176049.89190502427
2216,183520.48183634374
2217,263415.89387624897
2218,126397.74771828284
2219,126397.74771828284
2220,176049.89190502427
2221,150456.48254081284
2222,78666.6271405996
2223,92592.37382378832
2224,92592.37382378832
2225,176049.89190502427
2226,126397.74771828284
2227,126397.74771828284
2228,176049.89190502427
2229,135581.88817723154
2230,212198.8958037642
2231,126397.74771828284
2232,150456.48254081284
2233,141440.198743112
2234,183520.48183634374
2235,247828.54934334467
2236,135581.88817723154
2237,61293.39251724656
2238,212198.8958037642
2239,126397.74771828284
2240,227471.24603982424
2241,92592.37382378832
2242,135581.88817723154
2243,126397.74771828284
2244,263415.89387624897
2245,176049.89190502427
2246,141440.198743112
2247,91127.44661564517
2248,114988.52646434307
2249,161428.9311408476
2250,183520.48183634374
2251,61293.39251724656
2252,135581.88817723154
2253,183520.48183634374
2254,126397.74771828284
2255,157769.75738021333
2256,150456.48254081284
2257,126397.74771828284
2258,141440.198743112
2259,161428.9311408476
2260,126397.74771828284
2261,135581.88817723154
2262,126397.74771828284
2263,295627.76801002334
2264,382631.9736122712
2265,126397.74771828284
2266,183520.48183634374
2267,141440.198743112
2268,183520.48183634374
2269,183520.48183634374
2270,126397.74771828284
2271,219407.14898237665
2272,92592.37382378832
2273,141440.198743112
2274,127273.59183870307
2275,382631.9736122712
2276,183520.48183634374
2277,126397.74771828284
2278,161428.9311408476
2279,183520.48183634374
2280,141440.198743112
2281,183520.48183634374
2282,135581.88817723154
2283,141440.198743112
2284,334608.6340314331
2285,212198.8958037642
2286,227471.24603982424
2287,126397.74771828284
2288,126397.74771828284
2289,212198.8958037642
2290,126397.74771828284
2291,161428.9311408476
2292,126397.74771828284
2293,150456.48254081284
2294,61293.39251724656
2295,183520.48183634374
2296,491012.0440617987
2297,141440.198743112
2298,126397.74771828284
2299,135581.88817723154
2300,161428.9311408476
2301,126397.74771828284
2302,373149.15008820273
2303,161428.9311408476
2304,126397.74771828284
2305,161428.9311408476
2306,135581.88817723154
2307,126397.74771828284
2308,141440.198743112
2309,263415.89387624897
2310,219407.14898237665
2311,183520.48183634374
2312,166852.15190327086
2313,219407.14898237665
2314,92592.37382378832
2315,430972.4734576413
2316,219407.14898237665
2317,227471.24603982424
2318,176049.89190502427
2319,126397.74771828284
2320,247828.54934334467
2321,126397.74771828284
2322,126397.74771828284
2323,157769.75738021333
2324,227471.24603982424
2325,183520.48183634374
2326,141440.198743112
2327,141440.198743112
2328,295516.7980011335
2329,126397.74771828284
2330,219407.14898237665
2331,126397.74771828284
2332,295516.7980011335
2333,126397.74771828284
2334,126397.74771828284
2335,141440.198743112
2336,430972.4734576413
2337,214367.56757988338
2338,126397.74771828284
2339,135581.88817723154
2340,176049.89190502427
2341,126397.74771828284
2342,183520.48183634374
2343,91127.44661564517
2344,92592.37382378832
2345,150456.48254081284
2346,336204.78685226984
2347,290540.67112291214
2348,211842.56831315576
2349,176049.89190502427
2350,212198.8958037642
2351,150456.48254081284
2352,183520.48183634374
2353,150456.48254081284
2354,135581.88817723154
2355,126397.74771828284
2356,150456.48254081284
2357,295516.7980011335
2358,176049.89190502427
2359,176049.89190502427
2360,272925.68506465986
2361,247828.54934334467
2362,212198.8958037642
2363,126397.74771828284
2364,92592.37382378832
2365,126397.74771828284
2366,263415.89387624897
2367,141440.198743112
2368,91127.44661564517
2369,491012.0440617987
2370,126397.74771828284
2371,176049.89190502427
2372,135581.88817723154
2373,150456.48254081284
2374,126397.74771828284
2375,161428.9311408476
2376,161428.9311408476
2377,491012.0440617987
2378,126397.74771828284
2379,141440.198743112
2380,126397.74771828284
2381,126397.74771828284
2382,135581.88817723154
2383,183520.48183634374
2384,106285.26239492834
2385,141440.198743112
2386,290540.67112291214
2387,247828.54934334467
2388,268644.21835361223
2389,183520.48183634374
2390,126397.74771828284
2391,126397.74771828284
2392,135581.88817723154
2393,150456.48254081284
2394,219407.14898237665
2395,141440.198743112
2396,227471.24603982424
2397,126397.74771828284
2398,92592.37382378832
2399,295627.76801002334
2400,92592.37382378832
2401,126397.74771828284
2402,176049.89190502427
2403,92592.37382378832
2404,320053.02209360973
2405,126397.74771828284
2406,227471.24603982424
2407,141440.198743112
2408,150456.48254081284
2409,392500.0
2410,150456.48254081284
2411,126397.74771828284
2412,114988.52646434307
2413,183520.48183634374
2414,126397.74771828284
2415,114988.52646434307
2416,166852.15190327086
2417,114988.52646434307
2418,161428.9311408476
2419,211842.56831315576
2420,106285.26239492834
2421,161428.9311408476
2422,150456.48254081284
2423,91127.44661564517
2424,248058.9332423638
2425,141440.198743112
2426,161428.9311408476
2427,141440.198743112
2428,214367.56757988338
2429,126397.74771828284
2430,92592.37382378832
2431,247828.54934334467
2432,150456.48254081284
2433,219407.14898237665
2434,166852.15190327086
2435,212198.8958037642
2436,126397.74771828284
2437,416693.9282727542
2438,126397.74771828284
2439,166852.15190327086
2440,141440.198743112
2441,150456.48254081284
2442,272925.68506465986
2443,126397.74771828284
2444,212198.8958037642
2445,161428.9311408476
2446,126397.74771828284
2447,176049.89190502427
2448,227471.24603982424
2449,126397.74771828284
2450,150456.48254081284
2451,126397.74771828284
2452,336204.78685226984
2453,150456.48254081284
2454,150456.48254081284
2455,126397.74771828284
2456,126397.74771828284
2457,141440.198743112
2458,126397.74771828284
2459,247828.54934334467
2460,183520.48183634374
2461,249921.57069682167
2462,176049.89190502427
2463,214367.56757988338
2464,176049.89190502427
2465,290540.67112291214
2466,176049.89190502427
2467,295516.7980011335
2468,150456.48254081284
2469,226848.84060562096
2470,141440.198743112
2471,92592.37382378832
2472,290540.67112291214
2473,126397.74771828284
2474,176049.89190502427
2475,227471.24603982424
2476,135581.88817723154
2477,141440.198743112
2478,150456.48254081284
2479,135581.88817723154
2480,92592.37382378832
2481,176049.89190502427
2482,176049.89190502427
2483,150456.48254081284
2484,114988.52646434307
2485,126397.74771828284
2486,126397.74771828284
2487,183520.48183634374
2488,176049.89190502427
2489,150456.48254081284
2490,183520.48183634374
2491,176049.89190502427
2492,161428.9311408476
2493,214367.56757988338
2494,126397.74771828284
2495,176049.89190502427
2496,135581.88817723154
2497,91127.44661564517
2498,176049.89190502427
2499,126397.74771828284
2500,135581.88817723154
2501,150456.48254081284
2502,430972.4734576413
2503,227471.24603982424
2504,127273.59183870307
2505,150456.48254081284
2506,161428.9311408476
2507,150456.48254081284
2508,150456.48254081284
2509,126397.74771828284
2510,183520.48183634374
2511,126397.74771828284
2512,263415.89387624897
2513,126397.74771828284
2514,183520.48183634374
2515,214367.56757988338
2516,212198.8958037642
2517,183520.48183634374
2518,373149.15008820273
2519,135581.88817723154
2520,92592.37382378832
2521,247828.54934334467
2522,141440.198743112
2523,126397.74771828284
2524,295516.7980011335
2525,219407.14898237665
2526,212198.8958037642
2527,176049.89190502427
2528,211842.56831315576
2529,183520.48183634374
2530,161428.9311408476
2531,166852.15190327086
2532,150456.48254081284
2533,126397.74771828284
2534,92592.37382378832
2535,61293.39251724656
2536,176049.89190502427
2537,126397.74771828284
2538,91127.44661564517
2539,295627.76801002334
2540,61293.39251724656
2541,176049.89190502427
2542,183520.48183634374
2543,126397.74771828284
2544,141440.198743112
2545,126397.74771828284
2546,176049.89190502427
2547,150456.48254081284
2548,430972.4734576413
2549,334608.6340314331
2550,183520.48183634374
2551,141440.198743112
2552,336204.78685226984
2553,183520.48183634374
2554,263415.89387624897
2555,176049.89190502427
2556,416693.9282727542
2557,126397.74771828284
2558,176049.89190502427
2559,219407.14898237665
2560,258433.96215858537
2561,126397.74771828284
2562,183520.48183634374
2563,176049.89190502427
2564,416693.9282727542
2565,114988.52646434307
2566,176049.89190502427
2567,183520.48183634374
2568,263415.89387624897
2569,126397.74771828284
2570,214367.56757988338
2571,295516.7980011335
2572,150456.48254081284
2573,114988.52646434307
2574,198089.50004408747
2575,334608.6340314331
2576,219407.14898237665
2577,373149.15008820273
2578,126397.74771828284
2579,183520.48183634374
2580,227471.24603982424
2581,176049.89190502427
2582,126397.74771828284
2583,212198.8958037642
2584,92592.37382378832
2585,248058.9332423638
2586,227471.24603982424
2587,247828.54934334467
2588,135581.88817723154
2589,212198.8958037642
2590,141440.198743112
2591,183520.48183634374
2592,126397.74771828284
2593,161428.9311408476
2594,114988.52646434307
2595,227471.24603982424
2596,161428.9311408476
2597,126397.74771828284
2598,219407.14898237665
2599,176049.89190502427
2600,141440.198743112
2601,491012.0440617987
2602,183520.48183634374
2603,92592.37382378832
2604,161428.9311408476
2605,126397.74771828284
2606,161428.9311408476
2607,176049.89190502427
2608,295516.7980011335
2609,126397.74771828284
2610,126397.74771828284
2611,126397.74771828284
2612,212198.8958037642
2613,247828.54934334467
2614,135581.88817723154
2615,166852.15190327086
2616,141440.198743112
2617,176049.89190502427
2618,126397.74771828284
2619,212198.8958037642
2620,127273.59183870307
2621,161428.9311408476
2622,150456.48254081284
2623,183520.48183634374
2624,126397.74771828284
2625,141440.198743112
2626,106285.26239492834
2627,126397.74771828284
2628,373149.15008820273
2629,126397.74771828284
2630,161428.9311408476
2631,176049.89190502427
2632,150456.48254081284
2633,161428.9311408476
2634,126397.74771828284
2635,126397.74771828284
2636,183520.48183634374
2637,176049.89190502427
2638,126397.74771828284
2639,92592.37382378832
2640,272925.68506465986
2641,295627.76801002334
2642,247828.54934334467
2643,183520.48183634374
2644,212198.8958037642
2645,416693.9282727542
2646,91127.44661564517
2647,92592.37382378832
2648,227471.24603982424
2649,135581.88817723154
2650,92592.37382378832
2651,176049.89190502427
2652,166852.15190327086
2653,92592.37382378832
2654,126397.74771828284
2655,295516.7980011335
2656,183520.48183634374
2657,135581.88817723154
2658,336204.78685226984
2659,126397.74771828284
2660,198089.50004408747
2661,183520.48183634374
2662,214367.56757988338
2663,135581.88817723154
2664,183520.48183634374
2665,211842.56831315576
2666,91127.44661564517
2667,382631.9736122712
2668,183520.48183634374
2669,247828.54934334467
2670,176049.89190502427
2671,176049.89190502427
2672,126397.74771828284
2673,126397.74771828284
2674,183520.48183634374
2675,183520.48183634374
2676,176049.89190502427
2677,183520.48183634374
2678,150456.48254081284
2679,150456.48254081284
2680,126397.74771828284
2681,176049.89190502427
2682,176049.89190502427
2683,141440.198743112
2684,126397.74771828284
2685,320053.02209360973
2686,183520.48183634374
2687,157769.75738021333
2688,239000.0
2689,176049.89190502427
2690,126397.74771828284
2691,373149.15008820273
2692,141440.198743112
2693,150456.48254081284
2694,263415.89387624897
2695,219407.14898237665
2696,91127.44661564517
2697,211842.56831315576
2698,126397.74771828284
2699,150456.48254081284
2700,183520.48183634374
2701,336204.78685226984
2702,227471.24603982424
2703,248058.9332423638
2704,212198.8958037642
2705,212198.8958037642
2706,166852.15190327086
2707,183520.48183634374
2708,263415.89387624897
2709,214367.56757988338
2710,141440.198743112
2711,211842.56831315576
2712,212198.8958037642
2713,176049.89190502427
2714,150456.48254081284
2715,272925.68506465986
2716,161428.9311408476
2717,150456.48254081284
2718,126397.74771828284
2719,248058.9332423638
2720,172375.0
2721,248058.9332423638
2722,126397.74771828284
2723,126397.74771828284
2724,214367.56757988338
2725,141440.198743112
2726,126397.74771828284
2727,150456.48254081284
2728,183520.48183634374
2729,183520.48183634374
2730,212198.8958037642
2731,161428.9311408476
2732,248058.9332423638
2733,114988.52646434307
2734,150456.48254081284
2735,114988.52646434307
2736,258433.96215858537
2737,198089.50004408747
2738,126397.74771828284
2739,150456.48254081284
2740,150456.48254081284
2741,219407.14898237665
2742,176049.89190502427
2743,114988.52646434307
2744,150456.48254081284
2745,227471.24603982424
2746,219407.14898237665
2747,176049.89190502427
2748,263415.89387624897
2749,78666.6271405996
2750,214367.56757988338
2751,295516.7980011335
2752,126397.74771828284
2753,214367.56757988338
2754,141440.198743112
2755,272925.68506465986
2756,141440.198743112
2757,320053.02209360973
2758,227471.24603982424
2759,176049.89190502427
2760,126397.74771828284
2761,150456.48254081284
2762,126397.74771828284
2763,78666.6271405996
2764,176049.89190502427
2765,183520.48183634374
2766,92592.37382378832
2767,183520.48183634374
2768,150456.48254081284
2769,334608.6340314331
2770,126397.74771828284
2771,150456.48254081284
2772,176049.89190502427
2773,141440.198743112
2774,78666.6271405996
2775,183520.48183634374
2776,126397.74771828284
2777,227471.24603982424
2778,176049.89190502427
2779,126397.74771828284
2780,135581.88817723154
2781,166852.15190327086
2782,141440.198743112
2783,248058.9332423638
2784,183520.48183634374
2785,219407.14898237665
2786,227471.24603982424
2787,114988.52646434307
2788,126397.74771828284
2789,141440.198743112
2790,114988.52646434307
2791,183520.48183634374
2792,150456.48254081284
2793,126397.74771828284
2794,219407.14898237665
2795,227471.24603982424
2796,183520.48183634374
2797,336204.78685226984
2798,150456.48254081284
2799,382631.9736122712
2800,161428.9311408476
2801,227471.24603982424
2802,258433.96215858537
2803,161428.9311408476
2804,263415.89387624897
2805,114988.52646434307
2806,126397.74771828284
2807,295516.7980011335
2808,272925.68506465986
2809,92592.37382378832
2810,126397.74771828284
2811,176049.89190502427
2812,92592.37382378832
2813,114988.52646434307
2814,295516.7980011335
2815,212198.8958037642
2816,176049.89190502427
2817,247828.54934334467
2818,334608.6340314331
2819,183520.48183634374
2820,295516.7980011335
2821,135581.88817723154
2822,141440.198743112
2823,126397.74771828284
2824,135581.88817723154
2825,141440.198743112
2826,491012.0440617987
2827,91127.44661564517
2828,183520.48183634374
2829,263415.89387624897
2830,183520.48183634374
2831,219407.14898237665
2832,247828.54934334467
2833,126397.74771828284
2834,150456.48254081284
2835,272925.68506465986
2836,126397.74771828284
2837,91127.44661564517
2838,141440.198743112
2839,295516.7980011335
2840,176049.89190502427
2841,141440.198743112
2842,430972.4734576413
2843,219407.14898237665
2844,157769.75738021333
2845,183520.48183634374
2846,176049.89190502427
2847,247828.54934334467
2848,295516.7980011335
2849,290540.67112291214
2850,212198.8958037642
2851,373149.15008820273
2852,183520.48183634374
2853,141440.198743112
2854,141440.198743112
2855,176049.89190502427
2856,141440.198743112
2857,161428.9311408476
2858,416693.9282727542
2859,227471.24603982424
2860,126397.74771828284
2861,92592.37382378832
2862,166852.15190327086
2863,135581.88817723154
2864,183520.48183634374
2865,126397.74771828284
2866,247828.54934334467
2867,126397.74771828284
2868,126397.74771828284
2869,92592.37382378832
2870,214367.56757988338
2871,290633.6401664872
2872,227471.24603982424
2873,176049.89190502427
2874,126397.74771828284
2875,126397.74771828284
2876,106285.26239492834
2877,92592.37382378832
2878,219407.14898237665
2879,92592.37382378832
2880,219407.14898237665
2881,135581.88817723154
2882,150456.48254081284
2883,382631.9736122712
2884,126397.74771828284
2885,161428.9311408476
2886,334608.6340314331
2887,78666.6271405996
2888,227471.24603982424
2889,150456.48254081284
2890,141440.198743112
2891,135581.88817723154
2892,219407.14898237665
2893,114988.52646434307
2894,336204.78685226984
2895,126397.74771828284
2896,150456.48254081284
2897,157769.75738021333
2898,183520.48183634374
2899,176049.89190502427
2900,183520.48183634374
2901,141440.198743112
2902,150456.48254081284
2903,214367.56757988338
2904,290633.6401664872
2905,176049.89190502427
2906,295516.7980011335
2907,92592.37382378832
2908,176049.89190502427
2909,78666.6271405996
2910,416693.9282727542
2911,290633.6401664872
2912,183520.48183634374
2913,183520.48183634374
2914,272925.68506465986
2915,141440.198743112
2916,126397.74771828284
2917,141440.198743112
2918,176049.89190502427
2919,126397.74771828284
