Id,SalePrice
1965,172012.5885739843
1966,257035.84544092545
1967,312129.1889981328
1968,270152.525687131
1969,119292.06907684778
1970,76862.08569343349
1971,196909.6939101887
1972,309542.4312835634
1973,363439.95327303343
1974,257659.4299304305
1975,218512.10705008637
1976,112186.86741866759
1977,106258.28806523519
1978,143868.19231068814
1979,129704.42722256834
1980,237385.0542014609
1981,148540.71198831892
1982,150774.21971883212
1983,142047.37962598048
1984,240083.22028815164
1985,188968.38392783536
1986,372894.2372874426
1987,188748.18782204177
1988,162502.530908829
1989,253436.4721791123
1990,51025.81123728883
1991,140053.15898796762
1992,356938.4920379472
1993,148907.28099815114
1994,136587.20632127157
1995,155967.62213144376
1996,318034.6122326134
1997,124315.93684597677
1998,115897.57827488921
1999,121785.56497275972
2000,122203.92710745634
2001,472652.51077035326
2002,193878.91383601655
2003,131774.73502568694
2004,271059.3461449861
2005,268067.43482962355
2006,114613.95866879451
2007,117588.24653557959
2008,109911.59581798475
2009,96724.36373361925
2010,227618.09290089703
2011,178246.14352312114
2012,259665.09651898858
2013,121427.91526463654
2014,88098.3516462747
2015,106051.46633257045
2016,99342.66914572797
2017,141298.20171830655
2018,232415.60130952438
2019,154452.52604436752
2020,149612.37498198525
2021,172421.55188364637
2022,130508.55037640702
2023,448490.91141306306
2024,152412.66015368127
2025,301837.3070555276
2026,333299.8225008658
2027,158451.86128976376
2028,108277.7791395445
2029,130471.73741080044
2030,270401.2323951308
2031,212457.22580292722
2032,98068.04060411369
2033,61457.42343672861
2034,134351.09871615053
2035,185413.45945910696
2036,114346.02542132817
2037,126653.20914542196
2038,256080.09756285293
2039,169427.94871683742
2040,139678.84300644693
2041,90260.30922526403
2042,78247.97499925208
2043,130987.7572563991
2044,179661.98784744364
2045,148387.7606428804
2046,143193.42148622076
2047,103176.24120391608
2048,129500.53251340995
2049,188263.55485918117
2050,187491.47784022626
2051,214582.73253825234
2052,248117.70530033763
2053,113918.59648693565
2054,224352.95412532875
2055,131410.58017015664
2056,167186.53729330923
2057,162604.85842650902
2058,195795.49267153803
2059,225285.3604561182
2060,105010.71314848229
2061,278525.35728258267
2062,228114.46324071553
2063,189759.5459425222
2064,191839.97294985713
2065,124761.21518011604
2066,134429.28663636354
2067,133599.2837229815
2068,114852.78046737544
2069,244709.44580869784
2070,168062.01012598057
2071,244687.26675887278
2072,197027.32335491118
2073,184055.28209017252
2074,142824.27242445856
2075,125740.40409219729
2076,304439.2985113292
2077,134508.2741349654
2078,230048.41392354487
2079,397753.32437628886
2080,167954.60624090472
2081,191464.3380140194
2082,150116.57039882484
2083,264174.6505519785
2084,193403.98157971306
2085,110247.38791220722
2086,150789.95564746833
2087,165780.6412306034
2088,94343.12917562897
2089,121248.36133028325
2090,286580.3616109454
2091,150846.45650363548
2092,120089.40206114348
2093,239932.24223412434
2094,123692.68513669915
2095,235453.53219266667
2096,233053.25107675366
2097,128563.3113162909
2098,151599.77433153515
2099,220149.74640788807
2100,180394.86527101052
2101,181498.54034708158
2102,221186.02782085846
2103,276628.94794168626
2104,106576.70270666914
2105,196634.59814804932
2106,340002.02944991656
2107,126833.75108452144
2108,172900.82996597158
2109,177373.1845773656
2110,203377.83434194897
2111,177755.79680108355
2112,164546.93649060346
2113,237598.24638869154
2114,129368.27542730278
2115,90618.6125966763
2116,116218.22262755994
2117,178116.00014956406
2118,174928.41246785826
2119,116643.53213299313
2120,271071.6827282906
2121,117021.25460770473
2122,143517.74024331602
2123,236167.4908443873
2124,144391.15152665292
2125,302596.82106989395
2126,119381.25203121142
2127,117515.27227261596
2128,157054.34708906134
2129,199629.34363694565
2130,139202.1531110269
2131,295797.2116741519
2132,110541.43300713974
2133,163998.43525921466
2134,197282.33554796054
2135,195914.0289506169
2136,120461.26326267331
2137,168985.1953356438
2138,120038.59181865354
2139,241205.31644273992
2140,169047.1178642149
2141,146256.8717014028
2142,218516.57266628376
2143,208473.47999187425
2144,140212.995204458
2145,259722.73975383956
2146,241729.29027063493
2147,128009.75659481206
2148,130027.9125008588
2149,232585.4179335176
2150,145737.5669368899
2151,128180.71675368914
2152,282727.6399090036
2153,143884.2224018678
2154,152505.9208739064
2155,141319.7613764151
2156,130434.76125647008
2157,341181.49832558265
2158,203642.0309961291
2159,117238.11862311073
2160,127835.41181634503
2161,278441.22937040846
2162,166085.6426352798
2163,118650.19084341385
2164,241551.48604121245
2165,139345.22093991897
2166,174749.2939961245
2167,309490.80728628114
2168,200740.83196912412
2169,489701.1604931953
2170,262903.1799694854
2171,412700.3154027917
2172,186737.14817767238
2173,129595.67124476327
2174,94665.31504666497
2175,120012.43698521276
2176,410474.21240761754
2177,209750.29231426434
2178,218062.5082872056
2179,105511.5820394587
2180,190050.42486647982
2181,172575.41136017133
2182,149988.23313153672
2183,156089.94947566578
2184,63121.71516212188
2185,112637.58760498863
2186,120146.769599441
2187,181817.4964529731
2188,118273.20518587614
2189,312650.55571398133
2190,97455.65562952284
2191,126435.31986044315
2192,117814.74777389798
2193,126879.58596152885
2194,456554.8834831784
2195,238237.47212793573
2196,242096.23836932
2197,188354.33198059397
2198,168549.97573191317
2199,180814.19524978206
2200,166124.06313353847
2201,126090.40198617722
2202,142447.13662451485
2203,152689.12520920666
2204,248882.0703753482
2205,199955.24205929245
2206,141726.4220522503
2207,164487.09414783458
2208,250362.2269087981
2209,220607.4513503059
2210,116459.43739777937
2211,262462.29764866864
2212,188654.3577418008
2213,223919.64303440144
2214,135925.92467431884
2215,180127.5575148229
2216,202442.7587109476
2217,257686.75081553854
2218,126569.43962835931
2219,133873.47573961774
2220,168604.9551935851
2221,135456.30490185897
2222,87025.66810003828
2223,94643.02298558605
2224,95014.39201075476
2225,181425.92399331564
2226,129199.27172263179
2227,133961.6188656907
2228,166898.8772804384
2229,140706.651525971
2230,211522.27339189936
2231,142465.02440377258
2232,147025.98475958052
2233,126064.0761674952
2234,180201.5260341873
2235,269286.7722178069
2236,162364.7087124812
2237,75129.8283347806
2238,212029.68805407552
2239,129333.73037442614
2240,231694.39553756383
2241,88082.46763821246
2242,146344.66914265638
2243,133756.44530499392
2244,276845.2895139579
2245,168429.9378114843
2246,140508.2095513843
2247,113039.39505654704
2248,118393.73669592367
2249,165171.60720737843
2250,194919.44377779623
2251,51238.55587606314
2252,158967.74022960023
2253,167953.36300886027
2254,119499.21238350894
2255,201051.62596797157
2256,154737.51596560638
2257,107983.34535502459
2258,154034.04929831132
2259,151700.4900555539
2260,114070.40778781768
2261,145709.99774563638
2262,137696.62044891602
2263,280371.4475602878
2264,399930.3727052169
2265,102097.25655286448
2266,187910.09544467332
2267,142697.91769783033
2268,196624.47699310665
2269,193320.52352386946
2270,119970.09702830602
2271,227338.726561664
2272,80854.19289286467
2273,149413.82160874803
2274,143921.82555666505
2275,365206.2787446882
2276,193483.2064038925
2277,106424.78724997051
2278,158609.31786197826
2279,197198.57472505653
2280,133061.52920084607
2281,208454.67226424254
2282,140644.37127030152
2283,139751.84685679406
2284,348511.51790670556
2285,231403.6892864111
2286,229359.3034812566
2287,123227.94486404947
2288,118225.81946420521
2289,211748.82695582177
2290,123718.93034821379
2291,176732.5283654717
2292,120390.88609514109
2293,157265.91478120274
2294,62241.80965613523
2295,193440.4242240612
2296,474700.36707539205
2297,160287.87524169192
2298,128313.62545985056
2299,149552.09123136592
2300,172524.71256345796
2301,110648.28953115645
2302,351740.2399360526
2303,165067.03626427188
2304,113403.96932948733
2305,147811.01215204067
2306,175246.1880319605
2307,117277.02306734145
2308,128592.18063006466
2309,272796.9668337619
2310,225377.18660420933
2311,192502.86940090475
2312,210859.47457227763
2313,223470.36126008208
2314,85144.61694518846
2315,390854.32823876326
2316,219412.23431287656
2317,234970.04420214542
2318,173777.24385783492
2319,130540.77308074644
2320,242098.90891579702
2321,124828.08507990921
2322,119469.10914610073
2323,193387.78537359711
2324,230785.77472606662
2325,174569.21165409347
2326,151663.64861826503
2327,137190.28337931863
2328,315184.67780966626
2329,120723.34299972482
2330,219511.1021265222
2331,125633.28492984074
2332,282002.3225488777
2333,122708.8779870251
2334,138298.42725452062
2335,136699.8690031372
2336,394736.41096314054
2337,211470.31723256555
2338,113869.37966228664
2339,139577.76359452237
2340,177051.84434260332
2341,128062.80006307075
2342,195538.69075058284
2343,97416.16534916198
2344,110338.53199388491
2345,146397.3531406931
2346,341206.3459399111
2347,299876.0057706207
2348,243012.21852648316
2349,165687.83922447785
2350,217796.31249097356
2351,146042.76366950345
2352,185248.51124435663
2353,149508.09959477576
2354,147502.51538736164
2355,132636.53295433128
2356,147974.96496457473
2357,285132.44655511784
2358,181234.47892071665
2359,200229.58233729328
2360,277260.9905132415
2361,246917.59378527396
2362,221335.9682664788
2363,125844.38834001418
2364,93904.60244179968
2365,135703.47904443
2366,265128.06896675937
2367,149378.68403851983
2368,99197.2876089431
2369,419196.50995343656
2370,125754.37582873335
2371,181774.5590687374
2372,166365.93156698823
2373,145708.7715028242
2374,126995.00876423172
2375,150804.47304643242
2376,147103.50436199718
2377,424060.8872995457
2378,128480.06697882622
2379,145029.5436669313
2380,122926.00254684282
2381,112115.75918181197
2382,132120.3627910593
2383,174456.396261998
2384,119144.44718030951
2385,130118.33192476581
2386,283399.1872108768
2387,240354.0494568618
2388,255807.135784438
2389,190946.65987073537
2390,126271.29171063288
2391,125703.73445911976
2392,157465.487749279
2393,150888.60706311656
2394,221961.32840402864
2395,142767.24603730414
2396,222380.1394354481
2397,108962.94585977207
2398,87664.1915100489
2399,289177.6776456749
2400,103563.4089430277
2401,119176.30957612782
2402,180801.51502494406
2403,106807.45135372944
2404,317336.59015225933
2405,119358.19998492478
2406,242556.14586167154
2407,128224.99122289833
2408,177920.5541877185
2409,314361.2745849397
2410,155573.6354301292
2411,122117.22361669576
2412,131229.1907351524
2413,194627.16609290498
2414,133217.10527053094
2415,92670.6604243344
2416,171578.96845043323
2417,101460.40678526257
2418,161598.65198939556
2419,259385.70194599894
2420,124719.43306851754
2421,182913.17533067573
2422,142584.72189310048
2423,87332.93435846132
2424,270641.201202214
2425,150267.1015670496
2426,174731.3785519697
2427,146591.4415237525
2428,247791.73819129512
2429,106436.58273384385
2430,73062.86216264995
2431,243086.45182316215
2432,161090.42169281997
2433,234571.9311242045
2434,178135.98528650065
2435,216312.9068958285
2436,136384.9294903395
2437,419384.19674213993
2438,135605.1305285972
2439,197485.80566101405
2440,141886.46605435768
2441,144921.5464314202
2442,256691.0033474113
2443,116966.52713118403
2444,212823.22586427425
2445,159879.84550176916
2446,131764.30761319087
2447,157242.39251896282
2448,258427.5227501369
2449,133482.57451529443
2450,159274.48574692215
2451,119614.49238499757
2452,361751.9748826026
2453,148450.84832248668
2454,169568.41843123763
2455,112005.59749956187
2456,120878.18978352952
2457,146764.4529158474
2458,107657.90820363144
2459,252209.10372752964
2460,194441.63060518855
2461,225236.99316179712
2462,187160.52571968487
2463,232761.43565058132
2464,194950.53823306653
2465,322284.4308314119
2466,170394.91046912686
2467,309724.9826312901
2468,143561.08570725744
2469,219651.30489001604
2470,149714.73821233617
2471,95188.90159739528
2472,272017.14592271304
2473,125077.82840605514
2474,176065.46335506995
2475,241796.06208506995
2476,130029.9210885883
2477,137135.91247220148
2478,148162.39288889262
2479,135672.89621123462
2480,94141.8143246964
2481,192986.60070822222
2482,175953.66160095247
2483,160402.33950800338
2484,119258.79207091528
2485,123951.3884019987
2486,127168.96508132693
2487,194584.4186814573
2488,199089.46718903
2489,133605.44799681794
2490,181882.44085508294
2491,172854.55434302913
2492,164874.3547684857
2493,223557.3281236387
2494,113566.014442115
2495,178351.97061026315
2496,151268.63625817595
2497,86766.32399453237
2498,184465.0263025949
2499,118899.34947229063
2500,136462.60199877375
2501,146357.09958812495
2502,432331.35559176514
2503,237921.0167444558
2504,134334.4076237415
2505,156419.09156578028
2506,165091.3346610305
2507,147468.27385951026
2508,139755.72692939156
2509,124990.93734295157
2510,175045.27651951532
2511,110676.8738047241
2512,264742.7167324773
2513,111388.23760333439
2514,198886.90976231406
2515,221924.35406243027
2516,213202.39603905618
2517,178478.52400586416
2518,350275.616421934
2519,133753.51620827592
2520,107618.80316995873
2521,265662.07763028354
2522,150890.67967623295
2523,116311.49768403362
2524,306591.38292782544
2525,224299.50529710468
2526,224173.13711012347
2527,161450.16915155025
2528,223880.89309517946
2529,172801.30124497518
2530,157823.16401902825
2531,174777.4193494611
2532,140781.41157242848
2533,125325.8058391776
2534,101263.50950171644
2535,91624.53528062192
2536,178482.60207044086
2537,121130.65447855639
2538,90427.18659057494
2539,323735.7687897079
2540,63565.16226929911
2541,166532.40245747854
2542,181664.81002310128
2543,112595.1876219587
2544,129263.02371451745
2545,125954.6302591672
2546,172906.78908953813
2547,138470.93583476992
2548,415299.2433765556
2549,327147.22562211327
2550,185578.84875722672
2551,147231.0339579172
2552,344508.7886962412
2553,191973.02327431366
2554,259951.99930119907
2555,172044.68659831813
2556,412273.5818690146
2557,132597.15129272666
2558,171321.70271009192
2559,221032.00167281376
2560,295413.80262368196
2561,128794.51283550813
2562,197720.0894656718
2563,153191.76759737692
2564,428192.95651567756
2565,113901.63598738791
2566,175254.12442285285
2567,191788.0130923267
2568,276796.38324445125
2569,120685.21561770493
2570,221205.22550512973
2571,321455.4945288636
2572,180992.71790057438
2573,102871.27975856065
2574,179552.31810072117
2575,338135.97908976494
2576,217639.53617228716
2577,346749.30891770567
2578,127111.49322070627
2579,190085.47714866162
2580,239108.55854034272
2581,175940.94010653297
2582,135667.86858807193
2583,213487.70183282468
2584,76245.8031537756
2585,285652.7553630216
2586,233904.24798957747
2587,246122.50310052803
2588,143990.8196127892
2589,214344.5128408466
2590,133212.37643572522
2591,183378.61736363673
2592,120961.77924508674
2593,140701.70566809556
2594,123148.23638140719
2595,216719.38694171957
2596,166394.3372924659
2597,117961.81899806907
2598,219697.62888426226
2599,166560.89428489815
2600,150495.58110868113
2601,457659.11822857324
2602,188921.52285195817
2603,84388.71945093779
2604,162084.73029526818
2605,122196.13905952944
2606,156578.9909442368
2607,177326.4428769338
2608,313920.9214738952
2609,126837.91420687365
2610,129276.22713142718
2611,117828.34973543909
2612,194919.75220540905
2613,241678.14065881434
2614,123498.36268900403
2615,151398.60430885293
2616,144922.00056903632
2617,181774.43632060065
2618,127018.30706919954
2619,209456.755870243
2620,130293.20559086962
2621,135444.94860741106
2622,147931.0918141603
2623,196322.6805969017
2624,132738.97695146935
2625,130570.29955213398
2626,101598.26328259398
2627,133719.22798713113
2628,366645.8549989152
2629,115881.00982335632
2630,139389.61333942326
2631,175665.49166290436
2632,158478.28918508295
2633,155170.83856484474
2634,113585.61108161826
2635,131483.56455955017
2636,206036.82555090543
2637,176615.66958761177
2638,123600.49111362142
2639,107187.89664527515
2640,245495.12859918736
2641,307999.0777599574
2642,259597.42956072313
2643,186241.78692545928
2644,206537.26455336652
2645,404125.56460076297
2646,94289.1106857766
2647,103252.98462004223
2648,231551.67037194944
2649,142485.9293660872
2650,83989.19560494027
2651,192931.63271816887
2652,182879.59568347246
2653,104134.4086438664
2654,130916.7390821162
2655,312217.66146939364
2656,196961.2026471881
2657,147040.44776624616
2658,337053.11054809287
2659,136431.3729381955
2660,264103.3656101458
2661,193348.94640408712
2662,199857.2245184484
2663,137180.31458493776
2664,190342.15372201486
2665,217150.80355043185
2666,103177.13677540331
2667,377157.0390789392
2668,201084.7223069187
2669,246195.54536095087
2670,157531.59722874846
2671,188450.04638397225
2672,128362.0958216541
2673,123679.03061484735
2674,187283.24752980657
2675,178524.46758520836
2676,186313.20424409534
2677,197890.2225369258
2678,141256.24138223234
2679,149794.25459923357
2680,115714.31613655019
2681,175453.7468715787
2682,189802.59822119
2683,136321.2387073099
2684,127003.42306770888
2685,297778.2277646407
2686,187635.3143014399
2687,196283.97320408357
2688,253413.84803311754
2689,155398.42319861703
2690,120273.9691244073
2691,351642.34590407286
2692,133906.27380430975
2693,157111.26771271584
2694,268487.17606943415
2695,213475.28828655262
2696,105985.48195762667
2697,210818.62747231848
2698,113697.95407555209
2699,145427.2300756948
2700,195753.49639640131
2701,329472.14291048003
2702,219136.91845881497
2703,261965.78174897356
2704,208258.76838041382
2705,212048.67282852362
2706,167211.87757294462
2707,181841.73612593487
2708,273045.83695257385
2709,247439.28690677363
2710,133969.37693856782
2711,210144.2329363958
2712,205584.73948226176
2713,171345.70750613717
2714,158835.0871047498
2715,251869.7237344148
2716,147176.293645702
2717,163431.60479796556
2718,133366.06768787015
2719,249448.39233812472
2720,473481.0056148789
2721,266799.8483210347
2722,109242.22357786333
2723,122428.4371480197
2724,213108.3431208664
2725,139770.52214250105
2726,122082.5650010221
2727,166285.3712733527
2728,173303.9523228521
2729,204252.43021881243
2730,213777.69000126206
2731,161991.22641456482
2732,252996.22101097883
2733,118625.09321252728
2734,146793.6884104227
2735,115502.56610487791
2736,306480.0198466511
2737,183531.39828967588
2738,126179.21923465774
2739,146260.77231125167
2740,140310.23410496901
2741,229339.21632924114
2742,156247.47698559865
2743,107606.23701399035
2744,163115.18700341514
2745,238424.009903057
2746,216679.9511786664
2747,190423.12844160546
2748,264868.88203204004
2749,73541.75922870319
2750,193603.66309338185
2751,311400.6747685212
2752,120532.6209831996
2753,200552.55262373254
2754,139831.4798591961
2755,267381.3656769068
2756,134549.2158046567
2757,297806.60791820055
2758,237127.54016810376
2759,177892.14441691196
2760,116183.0937414477
2761,134665.30009118753
2762,127675.48458007377
2763,96732.12374643676
2764,203031.91335775374
2765,186717.06154725712
2766,80362.2525259922
2767,192641.65636087407
2768,172027.90207490994
2769,339368.254494413
2770,127684.40198588886
2771,169489.25094845128
2772,197714.39023936444
2773,118280.51138738726
2774,81765.54638033369
2775,188292.37209684402
2776,125366.54523562643
2777,233288.4753415694
2778,187175.93899060038
2779,143412.00324200178
2780,117747.29656461858
2781,186005.7815130006
2782,152285.13480143851
2783,259925.7683242803
2784,181456.73703094618
2785,220081.1482497337
2786,237817.5806374061
2787,112585.35461421654
2788,127854.78161965779
2789,138350.7570047362
2790,121210.59958749794
2791,193808.88947511767
2792,147121.08429893915
2793,120097.4016270675
2794,226886.68770820225
2795,224921.26328229497
2796,178665.8142424886
2797,346694.4883416676
2798,159379.23156716634
2799,375822.1489516331
2800,163490.6504101514
2801,235915.77240681357
2802,298385.9414008569
2803,149665.0049984799
2804,281275.2428510337
2805,129833.54701267829
2806,135261.14994491512
2807,280544.3084437853
2808,264966.3046547641
2809,94245.99262596955
2810,126619.80415321575
2811,174308.100876566
2812,115536.1593659344
2813,116436.13240932935
2814,294851.31335677986
2815,210239.14925808104
2816,166079.98030079037
2817,251875.88311441697
2818,318265.50368019793
2819,196305.7986552457
2820,313015.90326643456
2821,114170.5172715634
2822,151499.6788164079
2823,128137.1045144239
2824,159352.1280057882
2825,128688.24583805175
2826,451429.46286206285
2827,87672.78382873585
2828,166451.15098850883
2829,272698.1903026126
2830,189878.3758456069
2831,229945.4518892079
2832,235138.48491690797
2833,118310.58369714176
2834,141410.98709933675
2835,246733.0478440862
2836,118981.80112750854
2837,97306.2832513857
2838,146439.0880545948
2839,320851.0520933933
2840,202944.2604331963
2841,144160.18292086487
2842,393161.9397047269
2843,219056.62650960786
2844,175411.59588850668
2845,180776.1021182479
2846,176150.86806193294
2847,243761.68189246894
2848,301937.9943693116
2849,303089.3620990925
2850,210071.85254918894
2851,373767.77891926747
2852,188835.73845141986
2853,146158.2024404971
2854,140374.24853043348
2855,181071.67681746706
2856,135138.1727476646
2857,183062.8899743022
2858,381694.6425999746
2859,224581.47482672567
2860,124104.88501995863
2861,103251.13409107432
2862,161003.04950120638
2863,157931.2267406521
2864,191637.42325902754
2865,135764.48498254913
2866,255603.71348590392
2867,113414.35032369106
2868,130495.264148074
2869,97363.51605149903
2870,262422.3379103576
2871,313748.94744734885
2872,239570.0533865483
2873,177917.36186315023
2874,96445.59460431922
2875,121338.99924165886
2876,140606.10734668834
2877,98990.05843653015
2878,216127.6818514629
2879,89985.34607649056
2880,232459.77985534407
2881,127219.17491142287
2882,134154.44418348226
2883,389608.9141696462
2884,127742.90462412432
2885,172047.0692440124
2886,312862.5875596294
2887,88443.88123850917
2888,236193.569185726
2889,195175.21401567286
2890,136533.09203526247
2891,133499.25529789866
2892,228611.2946706415
2893,127803.78740261839
2894,333483.28422395466
2895,126837.14386550084
2896,164471.02366727247
2897,184664.22295613
2898,193250.41216030577
2899,175066.34469460577
2900,200420.01098714094
2901,155441.39542692513
2902,147514.51080877398
2903,215924.16312945
2904,302783.60882899933
2905,171961.42555694035
2906,300000.15904411324
2907,94840.14370614206
2908,186385.23690055995
2909,79211.82741963616
2910,412587.9440246013
2911,276495.6431783631
2912,182542.6025686073
2913,187138.22863607865
2914,258722.16057047655
2915,143299.88082352743
2916,118662.32553383548
2917,133950.81421843995
2918,175840.33649877747
2919,122409.35383529277
